consumption,sun,rainfall,wind
1803081.135,0,0,6.1
1784885.135,0,0,5.75
1752400.516,0,0,3.05
1719916.186,0,0.1,3.25
1658434.503,0,0.1,3.25
1717143.613,0,0.1,3.6
1843224.467,0,0.2,4.7
2063951.49,0,0.5,4.85
2225578.668,0,0.4,4.1
2256642.134,0,0.4,3.8
2277968.127,0,0.3,6.3
2241327.131,0,0.7,11.85
2216523.613,16.5,0.3,16.9
2189866.972,30,0.1,17.25
2164025.557,30,0.1,19.1
2109498.876,9,0,18.5
2066087.438,0,0.2,10.3
2031341.963,0,0,10.6
2191295.389,0,0,5.6
2167939.767,0,0.1,3.8
2056710.435,0,0.1,3.05
1935895.09,0,0.1,3.4
1882765.368,0,0,3.4
1855844.071,0,0,3.6
1795944.732,0,0,5.95
1766580.614,0,0,5.05
1720874.703,0,0,3.45
1682813.215,0,0,4
1614272.589,0,0,3.8
1599754.487,0,0,3.25
1607213.586,0,0,3.4
1632847.624,4.5,0,3.6
1728625.709,30,0,4
1814193.577,40.5,0,10.8
1848730.06,48,0,13.65
1827989.716,33.5,0,14.75
1849070.447,30,0.1,16.2
1830788.716,12.5,0,15.3
1773756.371,0.5,0,18.55
1734684.546,0,0,14.95
1738269.47,0,0,14.2
1778313.397,0,0,12.95
1934060.877,0,0,11.35
1949688.279,0,0,9.55
1861319.884,0,0,13.15
1775019.573,0,0,9.55
1738885.493,0,0,3.6
1706621.742,0,0,7.75
1651259.317,0,0,5.95
1617656.537,0,0.1,6.65
1570371.699,0,0.1,3.6
1549119.058,0,0,5.9
1502903.325,0,0.1,8.5
1487351.386,0,0,10.25
1469220.832,0,0,10.45
1439641.866,0,0,6.5
1494099.748,0,0,11.2
1590519.464,17.5,0,14.25
1648676.751,38,0,15.1
1656811.658,2.5,0,15.65
1677763.362,18.5,0,16.75
1629638.021,27,0,15.65
1536814.742,30,0,14.4
1519446.515,18.5,0,13.3
1523538.969,1.5,0,9.35
1605648.132,0,0,6.3
1868414.97,0,0,7.75
1890724.243,0,0,10.25
1829378.508,0,0,9.5
1750570.337,0,0,10.1
1713806.371,0,0,7.75
1659533.671,0,0,4.7
1601897.538,0,0,5.05
1584608.193,0,0,5.25
1556873.958,0,0,10.45
1564357.272,0,0,11.15
1534757.776,0,0,6.65
1628183.414,0,0,6.45
1790102.106,0,0,6.3
2018050.669,11,0,11.3
2191290.893,25,0,14.2
2234539.679,44,0,16.75
2282105.535,60,0,18.15
2257338.725,60,0,19.45
2246721.363,60,0,18.75
2203025.071,60,0,16.95
2188290.123,32,0,19.25
2145325.144,30,0,19.4
2128588.37,5,0,16
2106335.499,0,0,11
2208784.569,0,0,14.25
2171583.819,0,0,12.45
2036134.677,0,0,9.15
1937623.622,0,0,10.45
1880180.665,0,0,11.7
1820863.439,0,0,9.75
1741556.666,0,0,5.8
1708294.408,0,0,5.25
1711454.135,0,0,7
1674442.556,0,0,7.75
1639438.646,0,0,8.45
1697878.361,0,0,7.55
1839823.948,0,0,7.4
2041478.471,0,0,8.6
2200263.274,27,0,10.05
2221416.731,44,0,11.85
2247268.274,60,0,9.7
2199035.89,60,0,10.45
2146449.607,60,0,12.4
2080590.948,60,0,10.6
2040458.071,32.5,0,8.5
1989400.031,30,0,4.35
1963139.545,12.5,0,3.05
1965478.8,0,0,3.95
2116892.339,0,0,4.3
2127718.116,0,0,6.65
2028809.004,0,0,4.15
1920827.877,0,0,8.1
1877513.515,0,0,7.9
1807679.507,0,0,4.85
1733348.31,0,0,4.85
1718494.464,0,0,5.4
1714611.249,0,0,6.5
1696798.606,0,0,5.6
1642928.803,0,0,5.55
1673197.749,0,0,7.2
1810552.279,0,0,7.75
2026390.753,2.5,0,8.25
2173692.675,29,0,7.75
2174083.665,45,0,5.95
2177402.759,60,0,5.2
2117449.683,60,0,3.95
2083541.795,60,0,4.15
2007545.918,60,0,2.9
1961109.098,33,0,4.5
1926631.615,28,0,5.55
1909501.09,10,0,4.1
1913052.336,0,0,4.1
2072102.903,0,0,4.1
2105385.499,0,0,4.15
2001533.758,0,0,4.5
1901917.398,0,0,5.75
1846402.433,0,0,6.3
1787457.321,0,0,5.9
1709409.624,0,0,7.2
1690023.691,0,0,7.55
1679806.045,0,0,7
1668742.336,0,0,5.4
1638960.997,0,0,5.95
1658982.095,0,0,5.95
1811488.984,0,0,5.25
2016384.866,0,0,5.4
2159598.607,8,0,5.05
2154535.729,46,0,4.85
2159561.326,60,0,3.4
2088606.044,51,0,4.1
2051841.557,55,0,2.7
1989494.661,60,0,4.5
1951623.351,34,0,7.6
1904504.104,5,0,9.7
1896680.758,0,0,4.35
1916041.444,0,0,5.75
2068270.658,0,0,4.7
2091075.457,0,0,6.1
1983116.324,0,0,5.6
1878694.868,0,0,7.05
1810967.886,0,0,5.75
1749833.254,0,0,6.15
1652304.247,0,0,6.3
1619266.056,0,0,5.2
1588301.222,0,0,5.75
1578507.425,0,0,5.4
1548854.165,0,0,5.4
1589096.144,0,0,5.75
1729395.147,0,0,4.65
1925780.605,0,0,6.5
2113449.234,0,0,6.1
2162421.412,0.5,0,8.3
2213387.638,0,0,12.25
2216687.134,8.5,0,10.25
2219543.81,2.5,0,5.2
2159931.212,3.5,0,13.5
2125379.813,0,0.1,11.15
2071900.706,0,0,8.65
2013709.174,0,0,4.7
1992494.217,0,0,4.85
2092586.74,0,0,6.45
2106697.202,0,0,5.05
1986799.559,0,0.1,5.05
1883118.52,0,0,3.25
1833471.994,0,0,4.85
1795030.121,0,0,3.45
1736204.024,0,0,4.7
1707419.44,0,0,5.2
1676700.066,0,0,4.35
1649437.661,0,0,5.2
1574362.047,0,0,5.4
1566915.294,0,0,6.15
1561953.492,0,0,5.55
1586758.039,8,0,6.85
1682350.609,30,0,7.2
1766714.262,48,0,7.2
1801198.546,59,0,5.55
1770270.706,60,0,5.55
1771698.03,60,0,2.85
1738008.213,60,0,2.55
1672896.047,40,0,3.4
1637443.642,30,0,4.3
1630622.26,29.5,0,4.5
1659660.345,0,0,4.5
1847058.965,0,0,7.2
1918804.54,0,0,6.5
1825719.839,0,0,7.2
1738696.692,0,0,7.35
1709887.627,0,0,8.1
1679532.552,0,0,7.4
1637978.876,0,0,8.1
1608926.438,0,0,7.75
1565332.24,0,0,7.7
1543059.89,0,0,7.7
1509369.881,0,0,6.3
1505246.869,0,0,5.95
1473558.581,0,0,7
1453011.061,5.5,0,6.65
1502513.985,30,0.1,5.4
1562144.002,48,0,5.2
1596510.942,60,0,5.2
1572161.334,60,0,7.55
1594138.834,60,0,11.35
1547245.601,60,0,14.75
1445348.061,43,0,12.4
1421404.685,30,0,11.9
1461134.765,28,0,4.3
1558630.284,0,0,5.4
1758052.048,0,0,4.7
1842485.815,0,0,5.4
1769612.92,0,0,5
1692344.715,0,0,5.05
1658531.733,0,0,4.5
1600583.787,0,0,4.3
1526393.909,0,0,4.7
1499614.52,0,0,5.95
1488840.223,0,0,6.1
1492406.033,0,0,6.3
1477672.999,0,0,6.3
1570237.099,0,0,6.1
1744680.619,0,0,5.05
1971422.409,10.5,0,4.7
2104703.184,25.5,0,6.5
2104195.3,19.5,0,8.1
2109708.804,30,0,8.3
2084454.137,30,0,7.2
2056703.762,30,0,8.25
1989677.041,35,0,7.75
1974994.411,27,0,9.7
1947001.112,0,0,7.75
1945867.432,0,0,4.5
1931652.982,0,0,5.2
2052094.593,0,0,4.7
2067376.868,0,0,5.55
1955450.433,0,0,4.85
1850387.126,0,0,3.6
1783134.891,0,0,4.3
1697749.179,0,0,4.5
1605167.043,0,0,5.05
1556807.101,0,0,6.7
1526611.922,0,0,4.5
1531499.995,0,0,3.25
1484824.899,0,0,3.75
1541130.636,0,0,2.9
1702744.243,0,0,3.95
1918319.993,0,0,2.35
2098332.34,0,0,4.15
2129367.474,0,0.2,6.85
2181056.436,0,0.4,4.15
2180160.438,0,0.2,6.5
2141367.524,0,0,8.45
2066895.597,1.5,0,9.9
2063338.33,2.5,0,9.55
2001136.56,0,0,15.3
1992166.697,0,0,12.6
1956174.173,0,0,10.65
2053865.563,0,0,5.9
2062491.569,0,0,8.5
1936620.693,0,0,2.7
1823383.23,0,0,2.55
1768945.052,0,0,2.9
1680924.287,0,0,2.7
1575928.586,0,0,3.05
1538285.894,0,0,2.9
1507401.218,0,0,3.4
1501151.771,0,0,3.25
1468607.935,0,0,3.2
1543395.249,0,0,2.85
1708357.368,0,0,4.3
1922886.445,0,0,3.6
2062600.369,0,0,3.6
2069584.434,0,0,3.75
2090496.18,0,0,3.8
2060016.873,30,0,7.75
2045439.8,30.5,0,8.3
1966364.408,14.5,0,7.9
1933563.776,15.5,0,8.1
1904641.027,0.5,0,5.6
1897347.394,1,0,6.85
1889016.002,0,0,7.7
2016387.832,0,0,4.85
2053833.034,0,0,4.65
1935056.392,0,0,5.55
1825719.591,0,0,5.2
1764905.118,0,0,5.05
1695573.283,0,0,4.85
1584253.297,0,0,5.2
1548031.378,0,0,5.2
1549826.327,0,0,6.15
1535629.495,0,0,5.05
1509858.172,0,0,5.75
1596597.957,0,0,4.85
1739011.1,0,0,4.85
1940225.283,19,0,5.75
2060473.899,30,0,6.3
2036915.434,52,0,3.95
2026710.922,60,0,4.9
2010453.216,60,0,8.25
1973228.332,60,0,16.9
1904127.692,60,0,18.4
1887965.876,21,0,20.35
1838598.347,1,0,17.1
1828767.945,0,0,12.45
1816543.357,0,0,9.2
1947662.751,0,0,17.45
1969006.915,0,0,20.9
1871629.756,0,0,22.85
1767995.394,0,0.3,18.35
1704541.525,0,0.3,17.5
1637899.454,0,0.3,19.65
1536235.879,0,0.2,20
1490703.321,0,1.3,24.1
1488834.606,0,0.8,25.4
1473904.443,0,0.6,23.2
1461440.357,0,0.1,28.05
1543851.812,0,0.3,26.1
1689606.602,0,0.5,17.8
1901039.508,0,0.4,11.35
2053882.593,5.5,0.2,12.95
2099256.348,6,0,15.1
2150033.423,25.5,0.1,14.9
2134462.261,20,0,16.05
2107022.795,38,0,16
2030018.187,16.5,0,15.3
2010227.938,2.5,0,14.4
1950166.957,22,0,15.45
1929505.964,10.5,0,15.1
1924142.519,0,0.1,11.7
2026158.149,0,0,10.25
2059590.58,0,0.1,7.75
1958439.002,0,0,6.3
1851693.512,0,0,9.9
1793488.132,0,0.1,8.8
1760792.486,0,0,9.7
1696767.019,0,0,7.2
1670045.15,0,0,4.85
1636312.919,0,0,3.05
1613164.846,0,0,3.05
1546101.856,0,0,4
1536182.966,0,0,4.35
1535044.505,0,0,4.9
1554299.791,17.5,0,8.3
1650227.933,30,0,6.85
1712736.472,53,0,5.75
1737319.064,60,0,3.2
1705057.312,60,0,4.3
1698459.449,60,0,6.1
1660887.061,60,0,6.5
1611397.085,48,0,7.05
1571643.508,30,0,6.85
1560177.818,28.5,0,4.3
1604898.23,0,0,5.4
1770436.889,0,0,5.4
1862203.588,0,0,5.55
1784587.762,0,0,8.65
1696252.026,0,0,7.55
1666200.272,0,0,5.4
1651685.055,0,0,5.8
1569954.714,0,0,6.1
1523509.211,0,0,5.75
1491311.255,0,0,6.5
1462908.69,0,0,6.45
1444331.111,0,0,4.1
1436371.916,0,0,7.05
1415080.161,0,0,6.65
1388011.06,13.5,0,4.15
1434498.294,20.5,0,4.15
1491957.69,30.5,0,4.7
1517158.154,29,0,9.35
1504272.047,53.5,0,9
1542999.728,22,0,10.45
1519132.029,23,0,13.3
1442519.702,16.5,0,4.85
1406527.35,0,0,3.8
1428989.293,0.5,0,3.8
1508588.358,2,0,4.85
1661350.828,0,0,4.7
1808053.469,0,0,3.05
1738661.83,0,0,3.95
1669960.548,0,0,4.7
1638155.867,0,0,3.95
1584396.29,0,0,4.65
1490804.075,0,0,4.35
1468443.45,0,0,3.4
1468573.476,0,0,5.75
1480549.599,0,0,6.1
1478562.792,0,0,5.05
1568247.549,0,0,5.75
1734915.047,0,0,5.05
1904000.653,0,0,7.4
2046270.779,20,0,9.55
2043997.265,53.5,0,14.05
2041735.314,59.5,0,15.85
2009117.869,60,0,18.55
1997982.174,59,0,19.8
1912455.632,52,0,20.15
1881730.257,37.5,0,21.05
1846504.561,21,0,21.6
1829408.033,9,0,23.4
1814590.477,0,0,23.05
1927323.437,0,0,21.1
2011974.107,0,0,16.35
1897797.013,0,0,16.35
1788475.559,0,0,14.95
1721197.597,0,0,19.65
1643235.868,0,0,16.9
1532189.95,0,0,16.75
1486517.155,0,1.4,19.45
1464151.749,0,1.7,22.5
1469374.325,0,1.4,20.35
1474013.846,0,0.9,18.55
1577125.548,0,0.1,20.9
1731520.299,0,0.3,15.1
1943874.329,0,0.4,13.15
2104676.288,0,0.7,11.7
2149000.306,0,0.2,8.65
2205513.415,0,0.2,9.9
2164709.019,0,0.2,10.05
2147906.017,0,0.5,8.8
2064705.994,0,1.7,11.9
2049034.662,0,1.6,11.15
2061555.3,0,0.3,8.8
2121350.064,0,0,14
2080706.773,0,0.3,14.8
2100515.681,0,0.5,16.9
2107612.301,0,0.6,11.5
1988700.042,0,0.3,6.65
1887575.041,0,0,6.1
1828212.695,0,0.1,14.8
1764029.068,0,0,9.55
1672934.204,0,0,9.7
1634922.882,0,0,8.1
1630952.176,0,0.2,6.3
1605490.951,0,0.4,11.9
1565469.151,0,0.5,6.65
1631602.113,0,0.3,4.5
1782922.917,0,0.4,4.65
1934749.862,0,0.3,3.95
2078738.213,0.5,0.2,4.5
2092396.687,4.5,0.1,4.35
2129284.509,0,0.1,4.7
2113676.936,0,0,10.8
2112780.674,0,0,9.55
2072066.274,0,0,6.85
2053423.662,11.5,0,7.75
1996731.454,9,0,8.65
1996581.348,0,0.1,7.05
1989670.65,0,0.5,6.65
2080495.061,0,0.6,7.55
2103302.159,0,0.6,6.7
1996834.646,0,0.7,6.85
1882395.219,0,0.6,7
1812033.516,0,0.4,6.85
1754424.993,0,0.3,7.4
1628701.543,0,0.6,6.85
1575148.331,0,0.5,7.2
1571220.796,0,0.2,5.05
1548154.014,0,0.5,3.05
1515270.1,0,0.4,5.25
1580002.103,0,0.5,3.95
1716754.414,0,0.8,2.7
1917777.145,0,0.5,2
2076527.812,22.5,0.1,3.4
2105597.603,22,0,4
2141866.125,21,0,8.1
2115723.564,29,0,8.3
2084025.17,41.5,0,10.8
2005526.729,45.5,0.1,10.65
1964642.86,30,0,12.1
1925363.661,30,0,9.5
1911529.13,29,0,8.45
1900491.461,9,0,5
1979251.364,0,0,4.5
2083432.188,0,0,4.85
1999042.013,0,0,4.7
1895603.022,0,0,5.05
1833215.249,0,0,7.9
1766831.452,0,0,8.45
1689514.658,0,0,8.1
1646028.72,0,0,7.95
1641753.245,0,0,7
1618294.54,0,0,6.3
1569895.425,0,0,5.4
1610015.59,0,0,4.15
1761234.799,0,0,3.95
1943813.443,15,0,13.3
2076989.273,26.5,0,13.5
2067576.475,57,0,14.2
2075995.452,60,0,14.55
2039398.367,19.5,0,17.1
2015208.329,10.5,0,15.7
1938143.808,0,0,14.2
1917539.638,0,0,15.45
1878378.426,0,0,13.85
1860040.282,0,0.3,13.9
1848860.325,0,0.3,14.05
1951678.831,0,0.3,14.2
2024066.916,0,0.1,12.6
1914525.668,0,0.2,13.85
1794599.952,0,0.2,14.8
1748911.998,0,0.2,13.5
1709976.514,0,0.3,14.2
1623961.651,0,0.3,15.85
1571277.043,0,0.4,17.65
1538581.337,0,0.4,17.45
1498387.07,0,0.4,13.15
1457674.578,0,0.5,21.25
1456895.601,0,0.2,17.65
1487785.387,0,0.3,16.75
1472322.472,0,0.5,15.7
1561141.817,10,0.6,18.55
1648423.208,30,0.6,17.45
1657030.795,30,0.8,11.85
1628558.816,11.5,1.2,9.15
1644098.923,0,0.9,9.75
1630210.683,0,1,9
1613395.948,0,0.3,5.75
1599723.242,0,0.6,6.85
1599671.994,0,0.6,9
1652807.14,0,0.2,14.95
1774514.569,0,0.8,9.2
1830617.699,0,0.9,9
1744853.461,0,0.5,7.9
1651851.208,0,0.4,4.5
1604916.347,0,0.4,5.4
1571594.328,0,1.2,7.35
1491929.147,0,0.1,7
1432190.713,0,0.7,3.95
1391907.139,0,0.3,5.8
1380868.356,0,0.9,7.35
1367312.408,0,0.5,6.1
1367871.709,0,0.2,6.1
1360056.914,0,0.3,7.05
1328010.977,0,0.1,8.5
1389147.074,5,0.7,8.3
1451318.62,58,1.1,4.5
1481169.879,58,1.5,5.4
1491313.971,59.5,0.2,2.9
1509933.041,23.5,0,4.85
1489451.563,1.5,0,10.6
1440310.671,0,0.2,9.75
1452202.52,0,0.5,7.75
1535511.925,4.5,0.1,7
1632934.239,0,0.5,5.6
1746569.936,0,1.5,4.5
1804827.805,0,0.7,4.35
1732140.405,0,0.4,4.5
1641065.752,0,0.4,4.85
1611691.145,0,1.4,6.15
1567378.046,0,0.9,6.85
1504331.12,0,0.8,14.05
1455786.973,0,0.4,9.2
1454885.003,0,0.4,9.55
1457915.605,0,0.2,4.15
1449932.691,0,0,3.95
1524660.016,0,0,5.05
1688178.075,0,0,3.1
1876722.487,0,0,3.4
2042457.557,0,0.3,3.4
2068077.695,0,1.5,3.75
2125693.572,0,1.3,5.4
2137046.096,0,0.5,7
2136309.761,10.5,0.1,5.25
2084282.606,0,0.9,8.8
2101604.536,0,1.1,6.1
2080387.375,0,1.5,8.45
2069346.264,0,1.1,7.35
2039295.581,0,0.8,5.05
2090260.923,0,1.3,2
2101969.158,0,1.7,4.85
1986027.171,0,0.6,7
1888757.132,0,0.5,12.6
1818471.454,0,0.8,18.35
1768717.85,0,0.5,16.75
1674804.751,0,0.3,12.95
1650604.242,0,0.3,13.65
1622475.104,0,0,19.8
1609454.913,0,0.1,18
1562526.135,0,0.1,18.2
1600592.241,0,0.1,14.25
1764607.646,0,0,13.35
1949451.047,0,0,14.95
2113102.879,0,0.1,16.9
2130141.491,4.5,0.9,13.15
2154454.749,7.5,0.6,12.05
2159441.75,0,0,14.2
2141399.334,20.5,0.3,13.15
2103808.687,8.5,0,14.4
2068181.854,0,0.1,14.2
2027271.164,0,0.2,13.3
2000720.739,0,0.1,9.2
1969308.297,0,0.1,6.45
2036177.937,0,0,7.55
2101671.707,0,0,6.3
1994188.569,0,0,5.05
1889470.578,0,0,4.7
1820888.489,0,0,4.5
1771921.626,0,0,5.05
1654378.85,0,0,6.3
1642207.288,0,0.1,7.35
1626453.276,0,0,7
1616840.085,0,0,3.4
1584574.966,0,0,4.7
1645441.979,0,0,4.7
1795889.703,0.5,0,4.15
1960034.165,7.5,0,5.4
2094411.948,0,0,5.2
2079960.731,0,0,2.7
2126287.111,0,0,3.45
2090337.338,0,0.5,6.3
2103934.032,0,0.2,7.2
2048628.887,0,0.3,5.05
2066649.202,0,0.6,5.2
2051284.116,0,0.5,4.65
2054517.35,0,0.2,5.05
2010812.917,0,0.1,3.95
2067228.514,0,0.1,5.75
2099668.477,0,0.4,5.05
1995050.115,0,0.5,3.6
1888566.239,0,0.5,2.15
1817487.527,0,1.3,2
1753897.548,0,0.8,2.7
1642195.031,0,0.8,2.35
1587900.929,0,0.6,2.9
1573836.646,0,0.4,2.85
1543617.461,0,0.6,3.45
1497756.023,0,0.8,4.15
1551092.363,0,0.8,4.3
1722982.408,0,0.3,3.6
1913741.079,0,0.3,2.9
2080439.792,0,0.2,3.4
2100169.266,0,0.2,2.7
2161520.838,0,0.1,2.15
2149535.102,0,0.4,2.35
2132794.18,0,0.3,3.05
2059887.299,0,0.7,5.25
2057757.478,0,0.6,5.55
2010158.991,0,0.3,4.3
2020198.905,0,0.9,5.2
1978039.844,0,0.8,5.05
2022456.23,0,0.9,4.15
2065950.578,0,0.5,3.25
1954798.315,0,0.5,4.15
1832711.752,0,0.6,2.9
1768898.449,0,0.1,7.05
1675192.442,0,0,7.4
1590886.604,0,0,13.35
1513088.344,0,0,8.1
1492803.97,0,0.1,12.2
1488012.122,0,0,9.55
1463185.71,0,0,9.35
1533299.936,0,0,10.25
1709733.925,3,0,13.15
1872990.915,26.5,0,7.9
2012210.657,31.5,0,5.2
1992833.718,60,0,7
2000881.153,60,0,9.2
1973739.063,60,0,8.65
1946652.148,60,0,5.75
1879558.22,60,0,6.5
1846754.909,54.5,0,5.95
1776053.52,30,0,5.8
1730315.642,30,0,4.35
1740222.526,12,0,4.3
1833465.838,0,0,5.05
1980188.647,0,0,5.05
1899780.269,0,0,5.95
1787276.04,0,0,6.65
1753001.326,0,0,6.7
1703032.065,0,0,7.2
1607012.342,0,0,7
1567696.757,0,0,6.65
1544562.636,0,0,6.65
1535931.801,0,0,6.65
1472848.804,0,0,7.75
1473573.153,0,0,6.5
1511749.973,3,0,6.85
1502421.353,30,0,7.2
1582340.501,32.5,0,6.5
1628220.153,60,0,4.3
1628067.322,60,0,2.35
1596534.162,60,0,3.95
1609187.37,60,0,3.25
1560445.063,60,0,3.6
1523570.583,55,0,4.7
1495666.087,30,0,5.6
1473281.109,16,0,2.5
1507714.647,1,0,4.15
1624424.967,0,0,4.85
1779236.479,0,0,5.95
1701096.031,0,0,5.2
1623223.383,0,0,5.2
1565513.493,0,0,4.7
1549019.584,0,0,5.75
1468067.977,0,0,5.6
1404137.958,0,0,4.7
1374994.352,0,0,5.05
1382064.926,0,0,5.2
1363275.493,0,0,4.7
1365179.288,0,0,5.6
1358277.889,0,0,6.1
1314792.126,16,0,4.85
1353456.921,19,0,2.9
1408749.207,54.5,0,2.7
1423942.199,59,0,5.05
1411027.757,39,0,4.7
1454929.209,55,0,6.45
1401686.977,60,0,9.5
1316107.853,55.5,0,10.3
1282504.251,30,0,8.8
1303424.935,30,0,2.7
1388485.424,9,0,3.4
1561244.156,0,0,3.75
1733077.001,0,0,3.6
1681651.384,0,0,3.6
1597115.006,0,0,3.75
1555237.237,0,0,4.35
1501336.801,0,0,4.15
1421225.767,0,0,4.3
1382625.797,0,0,4
1378663.723,0,0,3.95
1402813.454,0,0,4.15
1407968,0,0,3.95
1511584.494,0,0,4.35
1694052.247,0,0,5.2
1876322.037,0,0,5.75
2001905.043,3.5,0,4.15
1994518.858,50,0,3.75
1992654.407,60,0,7.6
1960871.456,60,0,8.1
1941729.781,60,0,10.25
1874223.444,60,0,9.9
1861033.192,57.5,0,11.9
1813240.862,27.5,0,10.05
1801911.478,30,0,5.05
1763429.432,14.5,0,4.15
1845028.084,0,0,4.15
1978895.803,0,0,3.95
1880401.19,0,0,3.75
1767277.03,0,0,4.35
1705668.647,0,0,4.3
1616907.488,0,0,4.15
1525825.832,0,0,4.85
1480532.129,0,0,4.65
1483513.138,0,0,4.3
1486355.773,0,0,4.3
1463832.448,0,0,4.5
1544914.687,0,0,4.15
1705438.685,3,0,6.45
1884260.755,30,0,6.15
1992473.679,34,0,5.2
1963435.562,60,0,3.95
1973896.262,60,0,3.6
1964596.053,60,0,6.65
1935627.719,60,0,10.65
1854868.878,60,0,10.8
1839684.904,57.5,0,11.5
1785735.007,30,0,10.6
1768207.326,30,0,5.9
1747810.181,13.5,0,3.6
1818902.424,0,0,3.25
1968595.496,0,0,4.65
1861934.054,0,0,5.4
1764080.371,0,0,5.4
1687022.839,0,0,5.75
1612185.908,0,0,5.05
1530209.882,0,0,5.55
1481283.383,0,0,7.05
1476270.553,0,0,6.65
1470404.37,0,0,6.3
1455168.749,0,0,5.95
1519226.666,0,0,4.85
1697978.375,10.5,0,6.65
1874872.898,30,0,5.95
1987058.897,30,0,3.75
1956696.194,37.5,0,4.15
1965936.945,30,0,5.8
1945021.439,32,0,8.1
1936877.877,58,0,10.05
1845826.16,60,0,11.7
1845691.403,59,0,8.45
1791357.462,30,0,7
1762716.974,30,0,4.5
1755793.692,14,0,3.6
1815797.604,0,0,3.6
1960577.714,0,0,4.3
1864573.109,0,0,4.15
1762708.964,0,0,6.1
1691884.254,0,0,5.8
1625295.674,0,0,6.85
1523242.397,0,0,6.65
1457741.29,0,0,6.3
1461616.323,0,0,7.75
1441202.399,0,0,7.55
1420698.372,0,0,6.1
1493828.889,0,0,5.9
1679854.147,7,0,5.95
1841799.47,30,0,6.65
1941505.469,35.5,0,5.25
1917046.189,60,0,3.25
1927629.027,60,0,4.3
1907498.85,60,0,6.1
1895060.6,60,0,7.2
1818495.805,60,0,9.9
1790832.97,59,0,10.45
1734019.327,30,0,9.9
1734683.563,30,0,4.7
1718826.556,16.5,0,4.3
1777351.854,0,0,4.9
1920656.988,0,0,5
1846528.899,0,0,6.3
1755040.337,0,0,6.65
1683912.248,0,0,7.2
1617086.693,0,0,6.8
1512534.183,0,0,6.3
1445161.242,0,0,6.15
1442427.158,0,0,5.6
1428964.267,0,0,6.15
1406486.172,0,0,6.1
1456997.758,0,0,7
1648772.811,8,0,6.85
1799662.01,30,0,6.1
1918892.882,36,0,5.4
1904456.462,60,0,2.9
1919926.104,60,0,5.75
1900855.173,55,0,8.3
1879889.675,60,0,10.65
1774394.747,60,0,12.95
1763510.469,54.5,0,18.35
1722594.302,26,0,18.9
1685881.302,25,0,19.3
1663502.026,4.5,0,11.9
1726005.633,0,0,9.15
1857376.286,0,0,12.25
1767535.547,0,0,11.5
1671705.738,0,0,7.55
1609124.186,0,0,5.75
1564015.289,0,0,3.95
1462823.911,0,0,3.6
1388320.618,0,0,4.15
1354441.287,0,0,4.85
1317308.205,0,0,4.85
1263768.476,0,0,3.45
1280287.644,0,0,3.95
1331550.266,0,0,4.85
1357858.59,0,0,8.25
1487761.776,0,0,6.45
1592069.591,0,0,5
1653120.416,0,0.2,5.95
1673251.681,0,0.8,9.35
1714489.123,0,0.9,9.75
1677162.803,0,1.2,8.5
1656186.139,0,1.2,7.75
1618093.027,0,1.2,7.75
1605412.745,0,0.4,7
1620222.927,0,0.2,6.3
1683747.922,0,0.3,5.25
1749918.07,0,0,3.95
1656184.783,0,0,5.95
1550524.968,0,0.2,5.95
1504047.905,0,0,7.2
1479473.634,0,0,10.1
1398415.76,0,0,8.8
1347954.542,0,0,8.1
1309047.845,0,0,7.4
1286725.877,0,0,5.25
1258374.228,0,0,7.2
1233492.479,0,0,7.2
1235763.875,0,0,8.3
1196351.252,0,0,5.75
1258530.385,1.5,0,5.2
1341663.489,7,0,5
1389761.954,29.5,0,3.05
1418252.745,30,0,3.4
1458914.084,19.5,0,6.45
1411630.335,10,0,7.95
1347174.337,5,0,7.55
1303373.439,0,0,6.45
1295934.104,19,0,4.35
1345349.361,1,0,4.7
1479292.719,0,0,5.6
1656850.647,0,0,4.9
1604544.996,0,0,4.85
1519106.911,0,0,5.4
1482216.827,0,0.1,5.4
1425017.955,0,0,5.2
1340547.845,0,0,6.1
1276562.851,0,0,5.6
1259454.832,0,0,4.5
1259520.588,0,0,5.25
1256623.881,0,0,4.3
1328170.804,0,0,5.2
1542052.725,0,0,5.6
1746168.021,0,0,3.95
1914196.925,15.5,0,4.15
1930402.626,54.5,0,3.05
1946412.018,60,0,6.1
1945700.591,60,0,10.45
1916394.78,60,0,11.7
1822124.112,60,0,9.75
1798025.102,59.5,0,10.25
1757843.649,32,0,10.8
1741953.291,25,0,5.6
1698458.272,1,0,3.95
1762737.325,0,0,4.9
1896220.99,0,0,5.6
1801576.687,0,0,3.6
1696850.423,0,0,4.5
1608907.644,0,0,3.75
1540299.934,0,0,4.85
1446244.481,0,0,6.5
1381502.727,0,0,7.2
1366370.48,0,0,4.65
1367004.918,0,0,4.65
1329750.559,0,0,5.95
1398567.188,0,0,3.4
1605230.561,0,0,3.75
1766437.127,0,0,5.55
1927562.265,7,0,6.85
1920832.625,30,0,11.5
1949236.057,32,0,12.05
1947199.731,39,0,11.35
1942866.294,27.5,0,11.15
1865703.215,3,0,14.4
1854743.465,3,0,15.65
1825415.928,0,0,17.8
1833358.315,0,0,18
1796427.054,0,0,13.1
1859870.425,0,0.4,10.8
1932752.193,0,0.3,10.8
1844454.997,0,0.9,5.95
1721996.632,0,1.1,7.2
1647788.193,0,0,6.45
